Date,ATR5,std5,norm_tr,vol_ratio_5,roc2,roc5,rsi7,MA5,MA10,candle_body_pct,vol_spike_5,return_1d,target
2005-01-14,5.647129058837888,0.009769280751219555,0.009985414562998084,578.0496233699624,-0.0038877810673236812,-0.0031131727770041806,47.058614219327104,33.00022888183594,33.159323120117186,15.610868358995363,0.9015036233421792,0.00945622841482674,0
2005-01-18,5.651770782470701,0.010426700373272545,0.017118245718347795,542.0478751799812,0.017074134146170872,0.004931741710605397,59.39126185827934,33.032910919189455,33.09224586486816,8.740727603699602,0.8800143625083292,0.007546543888591106,0
2005-01-19,5.669088745117184,0.012849402080057203,0.021070334161411675,441.1947505258507,-0.009107471908374465,-0.004705211535101506,40.24859605625714,33.001948547363284,33.0320499420166,8.670453728735785,1.0095499554178986,-0.016529276883517463,0
2005-01-20,5.542051696777342,0.013766835791129788,0.01525552297295227,402.5653956262181,-0.03538258056792365,-0.031881575426896513,31.089579082811426,32.790399169921876,32.929713821411134,11.286443857969187,1.178643963951183,-0.019170172778161243,0
2005-01-21,5.493601226806641,0.013310827641119361,0.01757592022304178,412.7167276838589,-0.027048352304271828,-0.026792821954072843,30.793203067955943,32.614966201782224,32.81791820526123,10.032837193460491,1.2603263315405921,-0.008032157370688076,0
2005-01-24,5.4050342559814455,0.01066238999876124,0.023556079490824288,506.925206882266,-0.021954124048229495,-0.04944019901572527,19.40334081474569,32.28818244934082,32.64420566558838,7.71016099016944,1.1578404896816716,-0.014034695560936616,1
2005-01-25,5.39181785583496,0.009592729196619436,0.013620859023287425,562.0733938507391,-0.009176713605827502,-0.051911456480633444,27.48345173370302,31.94247512817383,32.48769302368164,12.094759674242827,0.9592264390412895,0.0049271327634321516,1
2005-01-26,5.445525360107421,0.01302494357480416,0.01471160938675856,418.0843724069107,0.016972260493297142,-0.024422001240836155,29.355074812351972,31.782523727416994,32.392236137390135,10.664563177715733,0.8615609044025262,0.01198607076787983,1
2005-01-27,5.497476577758788,0.010280970471360982,0.012537412832919287,534.7235062169223,0.010623646525162789,-0.006693553549556586,21.67812210883531,31.739524841308594,32.26496200561523,12.963374277594452,0.8547290388548058,-0.001346287544929603,1
2005-01-28,5.484475708007811,0.009849666110459301,0.020472594772888576,556.8184389706246,-0.006191549553083542,-0.0035088983783162497,25.83320703383454,31.717164993286133,32.16606559753418,8.415619094569069,0.9634191254512551,-0.004851793917876046,1
2005-01-31,5.572835159301759,0.007903141284225371,0.008394849583827798,705.1417858902647,0.00808664203813958,0.023815942317252592,51.16301860788508,31.86679801940918,32.077490234375,19.249480778196418,0.8392318449771156,0.013001516635350097,1
2005-02-01,5.535202407836916,0.007930500202020963,0.008677998275537351,697.9638442511302,0.016251054754224947,0.022064324670470148,61.92860882341346,32.00610885620117,31.9742919921875,18.657674963556357,0.7841071990400379,0.003207831444979492,1
2005-02-02,5.483891296386721,0.006713396656420705,0.012996036031952542,816.8579300527279,0.0048122215934760515,0.011574072830275561,84.76720513972937,32.080061721801755,31.931292724609374,12.672897366030881,1.0407064216751798,0.0015992599920053863,0
2005-02-03,5.437938308715823,0.009163504779715607,0.012833493484833966,593.434328833797,-0.009860684557050359,0.0013481024785058082,62.500283544584434,32.08866386413574,31.914094352722167,13.249662724811358,0.963807830885843,-0.011441646381754822,0
2005-02-04,5.539336013793948,0.010865361042925493,0.02063844080572597,509.816102006168,0.004523824531558418,0.02248099820389937,65.62479423048252,32.23141746520996,31.974291229248045,6.994642328452025,1.0903426791277258,0.01615025643643353,0
2005-02-07,5.472582626342773,0.009976706008770863,0.012038946762905074,548.5360219627239,0.01399691279250792,0.007218866119471645,64.61575734413415,32.27785301208496,32.07232551574707,13.85948198286318,0.8172033529922763,-0.0021191193234328942,1
2005-02-08,5.498146438598633,0.009936428431365723,0.012016614701159055,553.3322638588094,-0.0002646255249180163,0.0058640715312687774,72.28337781378013,32.31569480895996,32.160901832580564,13.346140302828749,0.8389722426718372,0.0018584320377574848,1
2005-02-09,5.474304580688477,0.012731380077733355,0.02318779808257735,429.9851663577937,-0.014865513320902135,-0.01250599930546159,42.71336172546274,32.23486251831055,32.15746212005615,7.914558267091439,1.091951574022218,-0.016692922696316947,1
2005-02-10,5.537136840820312,0.011710844783684792,0.013772491733466112,472.82129881308737,-0.015633082573851764,0.0,40.314629810053894,32.23486251831055,32.161763191223145,12.073576203150603,1.2337011571236733,0.0010778322936222384,1
2005-02-11,5.543136596679686,0.011255059972489526,0.028376952274473007,492.5017379053192,0.01589835504766368,-0.0013243026935282343,52.50032807853184,32.22626419067383,32.228840827941895,5.0102126283316935,1.1898673284479233,0.014804565914805279,0
2005-02-14,5.557734680175779,0.01136440109794864,0.007676531467207766,489.0477405957619,0.019380152497662007,0.005308931060084676,66.82220276005742,32.260660552978514,32.26925678253174,20.5328369140625,0.6238736021076919,0.004508835234429354,0
2005-02-15,5.6173385620117156,0.011637093604593309,0.02013311841250277,482.7097514962396,0.011140658833545869,0.01006889254641008,60.33556864027914,32.32601776123047,32.32085628509522,7.7548536254082014,1.3176249591145357,0.00660205601633046,0
2005-02-16,5.6239814758300755,0.006873342259264491,0.010103607910823546,818.230965910301,0.0029051717140149425,0.023443539703094762,58.37859158712004,32.47564964294433,32.35525608062744,16.268567861560356,0.8264644811533659,-0.0036726373448371374,0
2005-02-17,5.638349533081052,0.010739484723793862,0.02203403755785175,525.011178663815,-0.017051156495009323,0.008613792492013994,44.104947717913056,32.530687713623045,32.382775115966794,8.207288767582554,1.1777133792773584,-0.013427834717415599,1
2005-02-18,5.527311706542967,0.007922594075363503,0.009651463004546217,697.6643828983961,-0.016587730587429905,-0.009283823529930846,56.74125872383162,32.470490264892575,32.3483772277832,17.291453885436535,0.7660879035767045,-0.0032029039346648247,0
2005-02-22,5.50950927734375,0.008123057979045589,0.023956529076762344,678.2555647831391,-0.015478887115482731,-0.025877077337751242,44.09103740296409,32.30194358825683,32.28130207061768,6.981516245124961,1.170872291744535,-0.012315428314623955,1
2005-02-23,5.396055984497069,0.006365382829101186,0.011647258571830165,847.7190028268906,-0.01097724017208146,-0.030954953202121827,27.646641320769874,32.098991775512694,32.21250476837158,14.251286175291,0.9870090178101907,0.001354873996117112,1
2005-02-24,5.455007553100584,0.010744141747467191,0.021136909565596197,507.7192465732817,0.014095559530493906,-0.015007841050054815,38.50046355236362,32.00095634460449,32.23830299377441,6.880543930707239,0.9926237669471693,0.012723446867075605,0
2005-02-25,5.46504325866699,0.009403142095740773,0.012673163983636515,581.1933078350932,0.01840819958933837,0.004002830820139858,37.24456424567092,32.02675285339355,32.2787202835083,12.263874803449976,0.8606039883440544,0.0056133317934417,0
2005-02-28,5.445246505737301,0.010698501011208034,0.02124481015262065,508.97284582510355,-0.005078915097348702,-0.003480536206377005,32.88257685506183,32.004394149780275,32.23744220733643,8.017889800177356,0.9742717587966702,-0.010632562788046585,1
2005-03-01,5.497605514526364,0.009341090200397532,0.011433691532339583,588.540030829849,0.0002656578350666017,0.020058929052520602,53.77318418453608,32.13166427612305,32.21680393218994,13.539471920654067,0.8746507722083905,0.01101534193789977,1
2005-03-02,5.560335540771481,0.009511918595830678,0.02040613414183369,584.5650890251228,0.010477958768683404,0.018137291221332008,56.43559246847593,32.2468978881836,32.17294483184814,7.676958645204173,1.1639963731521241,-0.0005315282042963609,0
2005-03-03,5.503102111816405,0.009118299761595757,0.022134469141763376,603.5228338285436,-0.008769449140389574,-0.0029405368640802454,60.96225034307617,32.22797775268555,32.11446704864502,7.934338767045271,0.9949561767997429,-0.008242301952049003,1
2005-03-04,5.532022094726561,0.009167153029769795,0.010847350060360922,603.4613010998771,-0.00239320791764841,-0.002658582870505466,64.21550933073554,32.210775756835936,32.118764305114745,15.240621253405974,0.9459090247939083,0.005897704697340078,0
2005-03-07,5.687224578857422,0.009082259227974662,0.02230355066605874,626.1905145076628,0.020375218746785384,0.022568305405259448,65.40280872892401,32.355248260498044,32.17982120513916,6.670969090481531,1.0265701172145867,0.01439263056455764,0
2005-03-08,5.644751739501953,0.010116286852817586,0.017282051318274403,557.9865242680202,0.004265047993760485,0.0013291152147796303,51.31599939297486,32.36385040283203,32.24775733947754,10.011791553133515,0.9595802297032553,-0.009983888156956167,0
2005-03-09,5.6181495666503904,0.010221600921532271,0.014237578867752013,549.634994535494,-0.012874789161428923,-0.0010638576421659884,58.793436659214066,32.35696868896484,32.30193328857422,11.654802381702686,1.0714031302456832,-0.0029200545020332536,0
2005-03-10,5.613031005859375,0.009281329266779192,0.018285499179680236,604.7658524463931,-0.004246934613806208,0.005897704697340078,46.625464678956504,32.39480438232422,32.311391067504886,9.05801608648425,1.0437309631567173,-0.0013307660210839511,0
2005-03-11,5.589195251464844,0.009840154070127305,0.025027479627244918,567.9987540472051,-0.010646187203629642,-0.009327834347545694,38.77568341041523,32.33461036682129,32.27269306182861,7.156462341749504,1.0689309931427127,-0.009327834347545694,0
2005-03-14,5.463389205932616,0.006037032581307386,0.010276901846962469,904.9792480579024,-0.0047970706125247675,-0.01891742960159548,51.09886761917297,32.21077613830566,32.28301219940185,15.54227354695553,0.7235826811185617,0.004573423875331217,0
2005-03-15,5.441223526000976,0.005583469919290917,0.01538307878100388,974.523657269384,-0.003497331159984962,-0.016985148502029923,37.36896540453205,32.100700759887694,32.232275581359865,11.361183339820942,1.0259837961191667,-0.008034012092597131,0
2005-03-16,5.401298904418945,0.006580237701239168,0.020640315662589958,820.836442337302,-0.019282555639822285,-0.025285971239585314,9.550255188500373,31.937308883666994,32.14713878631592,8.335610408817303,1.5376222077132213,-0.011339646403557113,0
2005-03-17,5.408691024780273,0.007300380549515591,0.011086689513906968,740.8779567168126,-0.008909431330271667,-0.02158800002884742,17.45000409344955,31.797998046875,32.09640121459961,14.402207084468666,0.9614212280508277,0.002458088932609792,0
2005-03-18,5.34200210571289,0.006827790461726775,0.014014041743240878,782.3910437289367,-0.003003489717090524,-0.01775636518627055,16.456289691340857,31.684482192993165,32.00954627990723,12.165262172284448,1.0305816619806014,-0.005448186522706067,0
2005-03-21,5.333517837524414,0.006101687183925571,0.015894484642205234,874.1054198214487,-0.0035413363442405865,-0.02035345233954311,20.625569212812323,31.553768157958984,31.882272148132323,10.28509140014647,0.8348322405951369,0.0019172959644992993,0
2005-03-22,5.3182319641113285,0.007020664689220676,0.020598310116464947,757.5111758686877,-0.010407744172297506,-0.02456789656247771,19.412222873104284,31.39725570678711,31.748978233337404,8.655508666523616,0.9902822039766133,-0.012301454607520301,1
2005-03-23,5.336744689941407,0.006792505966403931,0.013469261125374072,785.6812664335091,-0.008748138956688023,-0.009830538737264805,17.469670247448022,31.33533935546875,31.63632411956787,11.685043732572819,0.9487516812136556,0.003597571007275757,1
2005-03-24,5.3506614685058596,0.006501892787967767,0.012183093867426928,822.9390491346849,0.0038741230751853095,-0.011986312439585811,21.896941664818385,31.259659576416016,31.528828811645507,13.681930432163831,0.7904012371405472,0.0002755607186575304,0
2005-03-28,5.390341186523438,0.00647201485354152,0.009599653331949917,832.8691000413596,0.0022060761107880467,-0.004656646014471355,36.274126068766364,31.230418395996093,31.457450294494627,17.196546418625942,0.6765159862701421,0.0019299835644726038,1
2005-03-29,5.385582733154297,0.006888875686091613,0.020644158328769785,781.779636991794,-0.006065557801084531,-0.014489141147648654,22.949338414157467,31.13926010131836,31.34651412963867,8.231738718387344,1.2764132231440253,-0.007980139826849086,1
2005-03-30,5.4827407836914075,0.009753988800358502,0.017729042502481144,562.1024276232399,0.010732549871677932,0.01660650661637786,56.47086759230024,31.242454528808594,31.31985511779785,8.292084468664745,1.2228900506592526,0.018863220838402084,0
2005-03-31,5.431546020507814,0.010332383310763095,0.009857320247492774,525.681815815897,0.014424627743950813,0.008549416569756607,49.72052502388331,31.295772552490234,31.31555595397949,17.035894911708215,0.944875040925461,-0.004356417037803095,1
2005-04-01,5.424227905273439,0.011662121934374768,0.024092002215736815,465.11500529635333,-0.014429906817456928,-0.0019296778099709977,52.04627846196748,31.28373489379883,31.27169723510742,7.585782368977864,1.371233653859906,-0.010117566117067378,1
